image_filename,image_entropy,image_delentropy,holo_bit_depth,NMSE,holo_entropy
0206.png,7.802296229,5.258734207,1,9.36E-08,1
0206.png,7.802296229,5.258734207,2,4.93E-08,1.999999028
0206.png,7.802296229,5.258734207,3,2.38E-08,2.999997745
0206.png,7.802296229,5.258734207,4,1.14E-08,3.999996656
0206.png,7.802296229,5.258734207,5,5.53E-09,4.99999151
0206.png,7.802296229,5.258734207,6,2.72E-09,5.99998637
0206.png,7.802296229,5.258734207,7,1.35E-09,6.999963563
0206.png,7.802296229,5.258734207,8,6.97E-10,7.999930067
0207.png,7.724803354,5.557257742,1,9.00E-08,0.999999971
0207.png,7.724803354,5.557257742,2,4.82E-08,1.99999922
0207.png,7.724803354,5.557257742,3,2.33E-08,2.999997491
0207.png,7.724803354,5.557257742,4,1.11E-08,3.999997889
0207.png,7.724803354,5.557257742,5,5.32E-09,4.99998782
0207.png,7.724803354,5.557257742,6,2.58E-09,5.999983647
0207.png,7.724803354,5.557257742,7,1.27E-09,6.999967325
0207.png,7.724803354,5.557257742,8,6.36E-10,7.999940298
0208.png,7.641098897,5.088321267,1,1.05E-07,0.999999871
0208.png,7.641098897,5.088321267,2,5.40E-08,1.99999888
0208.png,7.641098897,5.088321267,3,2.62E-08,2.999999124
0208.png,7.641098897,5.088321267,4,1.30E-08,3.999996975
0208.png,7.641098897,5.088321267,5,6.73E-09,4.999991866
0208.png,7.641098897,5.088321267,6,3.60E-09,5.99998345
0208.png,7.641098897,5.088321267,7,2.00E-09,6.999968244
0208.png,7.641098897,5.088321267,8,1.21E-09,7.999934859
0209.png,7.354292666,4.710349414,1,8.32E-08,0.999999975
0209.png,7.354292666,4.710349414,2,4.63E-08,1.999998741
0209.png,7.354292666,4.710349414,3,2.27E-08,2.999996466
0209.png,7.354292666,4.710349414,4,1.07E-08,3.999996649
0209.png,7.354292666,4.710349414,5,5.04E-09,4.999990313
0209.png,7.354292666,4.710349414,6,2.39E-09,5.999984231
0209.png,7.354292666,4.710349414,7,1.15E-09,6.999957027
0209.png,7.354292666,4.710349414,8,5.59E-10,7.999940368
0210.png,7.761528839,6.047807553,1,8.88E-08,0.999999662
0210.png,7.761528839,6.047807553,2,4.78E-08,1.999999043
0210.png,7.761528839,6.047807553,3,2.32E-08,2.999998562
0210.png,7.761528839,6.047807553,4,1.10E-08,3.999995957
0210.png,7.761528839,6.047807553,5,5.25E-09,4.999994918
0210.png,7.761528839,6.047807553,6,2.53E-09,5.999983994
0210.png,7.761528839,6.047807553,7,1.24E-09,6.999967031
0210.png,7.761528839,6.047807553,8,6.12E-10,7.999934696
0211.png,7.229454437,6.506546912,1,1.02E-07,0.999999417
0211.png,7.229454437,6.506546912,2,5.12E-08,1.999999881
0211.png,7.229454437,6.506546912,3,2.45E-08,2.999999463
0211.png,7.229454437,6.506546912,4,1.20E-08,3.999994714
0211.png,7.229454437,6.506546912,5,5.96E-09,4.999991194
0211.png,7.229454437,6.506546912,6,3.02E-09,5.999984453
0211.png,7.229454437,6.506546912,7,1.56E-09,6.999967642
0211.png,7.229454437,6.506546912,8,8.42E-10,7.999944044
0212.png,7.100555602,6.589536827,1,1.19E-07,0.999999681
0212.png,7.100555602,6.589536827,2,5.54E-08,1.999998804
0212.png,7.100555602,6.589536827,3,2.75E-08,2.999997667
0212.png,7.100555602,6.589536827,4,1.52E-08,3.999995616
0212.png,7.100555602,6.589536827,5,9.01E-09,4.999992835
0212.png,7.100555602,6.589536827,6,5.71E-09,5.999985205
0212.png,7.100555602,6.589536827,7,3.93E-09,6.999971198
0212.png,7.100555602,6.589536827,8,3.11E-09,7.999938425
0213.png,7.454580426,6.075850564,1,9.56E-08,0.999999906
0213.png,7.454580426,6.075850564,2,4.95E-08,1.999999225
0213.png,7.454580426,6.075850564,3,2.39E-08,2.999999011
0213.png,7.454580426,6.075850564,4,1.15E-08,3.999996773
0213.png,7.454580426,6.075850564,5,5.56E-09,4.999994061
0213.png,7.454580426,6.075850564,6,2.74E-09,5.99998487
0213.png,7.454580426,6.075850564,7,1.37E-09,6.999963725
0213.png,7.454580426,6.075850564,8,7.07E-10,7.999931826
0214.png,7.523756647,6.514503951,1,1.19E-07,0.999999991
0214.png,7.523756647,6.514503951,2,5.79E-08,1.999999266
0214.png,7.523756647,6.514503951,3,2.81E-08,2.999998749
0214.png,7.523756647,6.514503951,4,1.47E-08,3.999997178
0214.png,7.523756647,6.514503951,5,8.01E-09,4.999993113
0214.png,7.523756647,6.514503951,6,4.61E-09,5.999985288
0214.png,7.523756647,6.514503951,7,2.81E-09,6.999963274
0214.png,7.523756647,6.514503951,8,1.92E-09,7.999947215
0215.png,7.344908858,4.232423615,1,9.19E-08,0.99999945
0215.png,7.344908858,4.232423615,2,4.59E-08,1.999999207
0215.png,7.344908858,4.232423615,3,2.20E-08,2.999997744
0215.png,7.344908858,4.232423615,4,1.09E-08,3.999993796
0215.png,7.344908858,4.232423615,5,5.53E-09,4.999990221
0215.png,7.344908858,4.232423615,6,2.88E-09,5.99998208
0215.png,7.344908858,4.232423615,7,1.53E-09,6.999968394
0215.png,7.344908858,4.232423615,8,8.62E-10,7.999954105
0216.png,7.804019068,6.673384956,1,7.65E-08,0.999999659
0216.png,7.804019068,6.673384956,2,4.08E-08,1.999999892
0216.png,7.804019068,6.673384956,3,1.98E-08,2.999998494
0216.png,7.804019068,6.673384956,4,9.45E-09,3.999997618
0216.png,7.804019068,6.673384956,5,4.58E-09,4.999993382
0216.png,7.804019068,6.673384956,6,2.26E-09,5.999986939
0216.png,7.804019068,6.673384956,7,1.13E-09,6.999975431
0216.png,7.804019068,6.673384956,8,5.87E-10,7.999953425
0217.png,7.260551282,3.881329657,1,5.96E-08,0.999999577
0217.png,7.260551282,3.881329657,2,3.18E-08,1.999999121
0217.png,7.260551282,3.881329657,3,1.54E-08,2.999997633
0217.png,7.260551282,3.881329657,4,7.31E-09,3.999997053
0217.png,7.260551282,3.881329657,5,3.48E-09,4.999992002
0217.png,7.260551282,3.881329657,6,1.69E-09,5.999988062
0217.png,7.260551282,3.881329657,7,8.25E-10,6.999974869
0217.png,7.260551282,3.881329657,8,4.13E-10,7.999964935
0218.png,7.519318229,6.044551964,1,1.09E-07,0.999999999
0218.png,7.519318229,6.044551964,2,5.45E-08,1.999999197
0218.png,7.519318229,6.044551964,3,2.64E-08,2.999998403
0218.png,7.519318229,6.044551964,4,1.33E-08,3.999997324
0218.png,7.519318229,6.044551964,5,6.89E-09,4.999994215
0218.png,7.519318229,6.044551964,6,3.71E-09,5.999984923
0218.png,7.519318229,6.044551964,7,2.08E-09,6.999971108
0218.png,7.519318229,6.044551964,8,1.27E-09,7.999934088
0219.png,7.485012324,5.366642116,1,1.01E-07,1
0219.png,7.485012324,5.366642116,2,5.17E-08,1.999998887
0219.png,7.485012324,5.366642116,3,2.48E-08,2.999995544
0219.png,7.485012324,5.366642116,4,1.22E-08,3.99999558
0219.png,7.485012324,5.366642116,5,6.12E-09,4.999992014
0219.png,7.485012324,5.366642116,6,3.16E-09,5.999983016
0219.png,7.485012324,5.366642116,7,1.67E-09,6.999975024
0219.png,7.485012324,5.366642116,8,9.29E-10,7.999926579
0220.png,7.503433145,5.558764518,1,9.90E-08,0.999999319
0220.png,7.503433145,5.558764518,2,5.01E-08,1.999999853
0220.png,7.503433145,5.558764518,3,2.40E-08,2.999996628
0220.png,7.503433145,5.558764518,4,1.16E-08,3.999997378
0220.png,7.503433145,5.558764518,5,5.69E-09,4.999994642
0220.png,7.503433145,5.558764518,6,2.83E-09,5.999986075
0220.png,7.503433145,5.558764518,7,1.43E-09,6.999973664
0220.png,7.503433145,5.558764518,8,7.45E-10,7.999940348
0221.png,7.697561454,5.420197769,1,1.02E-07,0.999999971
0221.png,7.697561454,5.420197769,2,5.21E-08,1.999998766
0221.png,7.697561454,5.420197769,3,2.51E-08,2.999997542
0221.png,7.697561454,5.420197769,4,1.23E-08,3.999996748
0221.png,7.697561454,5.420197769,5,6.19E-09,4.999989927
0221.png,7.697561454,5.420197769,6,3.21E-09,5.999986095
0221.png,7.697561454,5.420197769,7,1.71E-09,6.999963391
0221.png,7.697561454,5.420197769,8,9.59E-10,7.999924914
0222.png,7.354479086,4.96725474,1,9.87E-08,0.99999997
0222.png,7.354479086,4.96725474,2,5.45E-08,1.999998215
0222.png,7.354479086,4.96725474,3,2.66E-08,2.99999645
0222.png,7.354479086,4.96725474,4,1.25E-08,3.999993343
0222.png,7.354479086,4.96725474,5,5.92E-09,4.999991278
0222.png,7.354479086,4.96725474,6,2.83E-09,5.999983784
0222.png,7.354479086,4.96725474,7,1.36E-09,6.999958869
0222.png,7.354479086,4.96725474,8,6.67E-10,7.999917078
0223.png,7.593819633,5.121985339,1,1.05E-07,0.999999994
0223.png,7.593819633,5.121985339,2,5.22E-08,1.999998844
0223.png,7.593819633,5.121985339,3,2.50E-08,2.999996494
0223.png,7.593819633,5.121985339,4,1.23E-08,3.999995577
0223.png,7.593819633,5.121985339,5,6.24E-09,4.999991135
0223.png,7.593819633,5.121985339,6,3.23E-09,5.999983005
0223.png,7.593819633,5.121985339,7,1.72E-09,6.9999619
0223.png,7.593819633,5.121985339,8,9.62E-10,7.999930035
0224.png,7.343836687,4.731734556,1,1.04E-07,0.99999964
0224.png,7.343836687,4.731734556,2,5.29E-08,1.999998902
0224.png,7.343836687,4.731734556,3,2.54E-08,2.999997257
0224.png,7.343836687,4.731734556,4,1.26E-08,3.999993771
0224.png,7.343836687,4.731734556,5,6.38E-09,4.999991098
0224.png,7.343836687,4.731734556,6,3.33E-09,5.999983936
0224.png,7.343836687,4.731734556,7,1.77E-09,6.999960411
0224.png,7.343836687,4.731734556,8,1.00E-09,7.999939804
0225.png,7.801895269,4.789373174,1,1.07E-07,0.999999995
0225.png,7.801895269,4.789373174,2,5.37E-08,1.999999002
0225.png,7.801895269,4.789373174,3,2.59E-08,2.999996256
0225.png,7.801895269,4.789373174,4,1.30E-08,3.999996307
0225.png,7.801895269,4.789373174,5,6.68E-09,4.999990248
0225.png,7.801895269,4.789373174,6,3.57E-09,5.999985294
0225.png,7.801895269,4.789373174,7,1.99E-09,6.999965269
0225.png,7.801895269,4.789373174,8,1.19E-09,7.999936841
0226.png,7.738455431,5.596088456,1,1.02E-07,0.999999232
0226.png,7.738455431,5.596088456,2,5.16E-08,1.999999645
0226.png,7.738455431,5.596088456,3,2.48E-08,2.999997604
0226.png,7.738455431,5.596088456,4,1.21E-08,3.999995817
0226.png,7.738455431,5.596088456,5,6.08E-09,4.999990011
0226.png,7.738455431,5.596088456,6,3.14E-09,5.999982711
0226.png,7.738455431,5.596088456,7,1.66E-09,6.999960369
0226.png,7.738455431,5.596088456,8,9.39E-10,7.999931883
0227.png,7.620627861,3.826450501,1,9.24E-08,0.999999774
0227.png,7.620627861,3.826450501,2,4.93E-08,1.999999008
0227.png,7.620627861,3.826450501,3,2.38E-08,2.999998271
0227.png,7.620627861,3.826450501,4,1.14E-08,3.999997787
0227.png,7.620627861,3.826450501,5,5.56E-09,4.999992865
0227.png,7.620627861,3.826450501,6,2.76E-09,5.999980731
0227.png,7.620627861,3.826450501,7,1.40E-09,6.999966861
0227.png,7.620627861,3.826450501,8,7.47E-10,7.999923177
0228.png,7.486744506,4.854117192,1,1.02E-07,0.999999481
0228.png,7.486744506,4.854117192,2,5.24E-08,1.999999161
0228.png,7.486744506,4.854117192,3,2.52E-08,2.999998256
0228.png,7.486744506,4.854117192,4,1.24E-08,3.999996702
0228.png,7.486744506,4.854117192,5,6.28E-09,4.999991925
0228.png,7.486744506,4.854117192,6,3.27E-09,5.999985134
0228.png,7.486744506,4.854117192,7,1.76E-09,6.999968561
0228.png,7.486744506,4.854117192,8,9.98E-10,7.999937389
0229.png,7.66525865,5.068109233,1,9.69E-08,0.999999999
0229.png,7.66525865,5.068109233,2,5.13E-08,1.999998263
0229.png,7.66525865,5.068109233,3,2.49E-08,2.999997663
0229.png,7.66525865,5.068109233,4,1.19E-08,3.999996617
0229.png,7.66525865,5.068109233,5,5.76E-09,4.999993642
0229.png,7.66525865,5.068109233,6,2.83E-09,5.99997234
0229.png,7.66525865,5.068109233,7,1.41E-09,6.999969607
0229.png,7.66525865,5.068109233,8,7.26E-10,7.999918362
0230.png,7.108802984,5.308232392,1,1.01E-07,0.99999966
0230.png,7.108802984,5.308232392,2,4.98E-08,1.99999992
0230.png,7.108802984,5.308232392,3,2.36E-08,2.999996985
0230.png,7.108802984,5.308232392,4,1.15E-08,3.999994564
0230.png,7.108802984,5.308232392,5,5.71E-09,4.999993143
0230.png,7.108802984,5.308232392,6,2.88E-09,5.999986158
0230.png,7.108802984,5.308232392,7,1.48E-09,6.99996686
0230.png,7.108802984,5.308232392,8,7.84E-10,7.999942886
0231.png,7.056555444,6.046623706,1,1.29E-07,0.99999996
0231.png,7.056555444,6.046623706,2,6.20E-08,1.999998975
0231.png,7.056555444,6.046623706,3,3.08E-08,2.999997842
0231.png,7.056555444,6.046623706,4,1.67E-08,3.999995627
0231.png,7.056555444,6.046623706,5,9.82E-09,4.999989902
0231.png,7.056555444,6.046623706,6,6.29E-09,5.999982971
0231.png,7.056555444,6.046623706,7,4.42E-09,6.99996819
0231.png,7.056555444,6.046623706,8,3.60E-09,7.999942808
0232.png,7.501822613,5.073978635,1,9.60E-08,0.999999998
0232.png,7.501822613,5.073978635,2,4.96E-08,1.999999485
0232.png,7.501822613,5.073978635,3,2.39E-08,2.999998536
0232.png,7.501822613,5.073978635,4,1.14E-08,3.999998093
0232.png,7.501822613,5.073978635,5,5.56E-09,4.999992135
0232.png,7.501822613,5.073978635,6,2.75E-09,5.999986289
0232.png,7.501822613,5.073978635,7,1.37E-09,6.999973732
0232.png,7.501822613,5.073978635,8,7.07E-10,7.999940625
0233.png,7.335990891,5.151824418,1,9.25E-08,0.999999743
0233.png,7.335990891,5.151824418,2,4.85E-08,1.999999719
0233.png,7.335990891,5.151824418,3,2.34E-08,2.99999832
0233.png,7.335990891,5.151824418,4,1.11E-08,3.999994965
0233.png,7.335990891,5.151824418,5,5.38E-09,4.999993382
0233.png,7.335990891,5.151824418,6,2.62E-09,5.999984115
0233.png,7.335990891,5.151824418,7,1.29E-09,6.999972545
0233.png,7.335990891,5.151824418,8,6.50E-10,7.999932137
0234.png,7.213123497,5.477806529,1,1.32E-07,0.999999996
0234.png,7.213123497,5.477806529,2,5.99E-08,1.999998918
0234.png,7.213123497,5.477806529,3,2.89E-08,2.999997692
0234.png,7.213123497,5.477806529,4,1.52E-08,3.999995006
0234.png,7.213123497,5.477806529,5,8.63E-09,4.999993465
0234.png,7.213123497,5.477806529,6,5.27E-09,5.999981111
0234.png,7.213123497,5.477806529,7,3.49E-09,6.999961435
0234.png,7.213123497,5.477806529,8,2.63E-09,7.999933765
0235.png,7.408506739,5.185346935,1,9.17E-08,0.999999731
0235.png,7.408506739,5.185346935,2,4.81E-08,1.999998591
0235.png,7.408506739,5.185346935,3,2.31E-08,2.999998089
0235.png,7.408506739,5.185346935,4,1.09E-08,3.999996107
0235.png,7.408506739,5.185346935,5,5.20E-09,4.999991582
0235.png,7.408506739,5.185346935,6,2.49E-09,5.999984789
0235.png,7.408506739,5.185346935,7,1.20E-09,6.999970051
0235.png,7.408506739,5.185346935,8,5.93E-10,7.999933619
0236.png,7.851725868,4.871941098,1,9.82E-08,0.99999969
0236.png,7.851725868,4.871941098,2,5.09E-08,1.999998983
0236.png,7.851725868,4.871941098,3,2.45E-08,2.999998097
0236.png,7.851725868,4.871941098,4,1.18E-08,3.999997154
0236.png,7.851725868,4.871941098,5,5.85E-09,4.999992439
0236.png,7.851725868,4.871941098,6,2.95E-09,5.999984599
0236.png,7.851725868,4.871941098,7,1.52E-09,6.999967846
0236.png,7.851725868,4.871941098,8,8.18E-10,7.999925574
0237.png,7.642569523,5.086394379,1,1.12E-07,0.99999997
0237.png,7.642569523,5.086394379,2,5.89E-08,1.999998956
0237.png,7.642569523,5.086394379,3,2.85E-08,2.999994248
0237.png,7.642569523,5.086394379,4,1.37E-08,3.99999451
0237.png,7.642569523,5.086394379,5,6.65E-09,4.99998503
0237.png,7.642569523,5.086394379,6,3.29E-09,5.999977977
0237.png,7.642569523,5.086394379,7,1.64E-09,6.999956638
0237.png,7.642569523,5.086394379,8,8.50E-10,7.999906408
0238.png,7.269350906,5.66910583,1,1.12E-07,0.999997745
0238.png,7.269350906,5.66910583,2,5.49E-08,1.999999482
0238.png,7.269350906,5.66910583,3,2.62E-08,2.999997315
0238.png,7.269350906,5.66910583,4,1.29E-08,3.999994363
0238.png,7.269350906,5.66910583,5,6.53E-09,4.999990257
0238.png,7.269350906,5.66910583,6,3.39E-09,5.999979222
0238.png,7.269350906,5.66910583,7,1.80E-09,6.999958672
0238.png,7.269350906,5.66910583,8,1.00E-09,7.999930393
0239.png,7.463593114,5.061244402,1,1.46E-07,0.999999967
0239.png,7.463593114,5.061244402,2,7.06E-08,1.999996393
0239.png,7.463593114,5.061244402,3,3.48E-08,2.999998034
0239.png,7.463593114,5.061244402,4,1.85E-08,3.999994426
0239.png,7.463593114,5.061244402,5,1.05E-08,4.999987193
0239.png,7.463593114,5.061244402,6,6.45E-09,5.999979005
0239.png,7.463593114,5.061244402,7,4.28E-09,6.999974105
0239.png,7.463593114,5.061244402,8,3.27E-09,7.999923931
0240.png,7.408345213,5.446325898,1,7.63E-08,0.999999985
0240.png,7.408345213,5.446325898,2,3.87E-08,1.999999188
0240.png,7.408345213,5.446325898,3,1.86E-08,2.999998304
0240.png,7.408345213,5.446325898,4,9.16E-09,3.999996832
0240.png,7.408345213,5.446325898,5,4.63E-09,4.999994539
0240.png,7.408345213,5.446325898,6,2.40E-09,5.999987582
0240.png,7.408345213,5.446325898,7,1.28E-09,6.999972633
0240.png,7.408345213,5.446325898,8,7.19E-10,7.999951522
0241.png,7.290780808,4.190243935,1,1.07E-07,0.999999996
0241.png,7.290780808,4.190243935,2,5.29E-08,1.999999606
0241.png,7.290780808,4.190243935,3,2.51E-08,2.999997603
0241.png,7.290780808,4.190243935,4,1.24E-08,3.999996237
0241.png,7.290780808,4.190243935,5,6.30E-09,4.999995628
0241.png,7.290780808,4.190243935,6,3.32E-09,5.999985357
0241.png,7.290780808,4.190243935,7,1.80E-09,6.999971821
0241.png,7.290780808,4.190243935,8,1.04E-09,7.999930869
0242.png,7.53066747,5.230986147,1,1.00E-07,0.999999545
0242.png,7.53066747,5.230986147,2,5.15E-08,1.999998743
0242.png,7.53066747,5.230986147,3,2.48E-08,2.999997124
0242.png,7.53066747,5.230986147,4,1.21E-08,3.999994264
0242.png,7.53066747,5.230986147,5,5.98E-09,4.999990238
0242.png,7.53066747,5.230986147,6,3.04E-09,5.999980967
0242.png,7.53066747,5.230986147,7,1.58E-09,6.999965588
0242.png,7.53066747,5.230986147,8,8.52E-10,7.999928957
0243.png,7.614786339,6.29406803,1,1.96E-07,0.999999984
0243.png,7.614786339,6.29406803,2,9.82E-08,1.999999215
0243.png,7.614786339,6.29406803,3,4.76E-08,2.99999415
0243.png,7.614786339,6.29406803,4,2.43E-08,3.999995387
0243.png,7.614786339,6.29406803,5,1.30E-08,4.999985006
0243.png,7.614786339,6.29406803,6,7.36E-09,5.999968895
0243.png,7.614786339,6.29406803,7,4.39E-09,6.999946623
0243.png,7.614786339,6.29406803,8,2.91E-09,7.99987968
0244.png,7.581040826,5.450863215,1,7.70E-08,0.999999993
0244.png,7.581040826,5.450863215,2,4.19E-08,1.99999786
0244.png,7.581040826,5.450863215,3,2.04E-08,2.999999234
0244.png,7.581040826,5.450863215,4,9.66E-09,3.999997464
0244.png,7.581040826,5.450863215,5,4.60E-09,4.999994433
0244.png,7.581040826,5.450863215,6,2.21E-09,5.999981898
0244.png,7.581040826,5.450863215,7,1.07E-09,6.999974059
0244.png,7.581040826,5.450863215,8,5.30E-10,7.999944422
0245.png,7.95812915,6.072490368,1,8.73E-08,0.999999835
0245.png,7.95812915,6.072490368,2,4.55E-08,1.99999927
0245.png,7.95812915,6.072490368,3,2.20E-08,2.999998593
0245.png,7.95812915,6.072490368,4,1.07E-08,3.999997353
0245.png,7.95812915,6.072490368,5,5.37E-09,4.999993523
0245.png,7.95812915,6.072490368,6,2.75E-09,5.99998531
0245.png,7.95812915,6.072490368,7,1.46E-09,6.999973389
0245.png,7.95812915,6.072490368,8,8.22E-10,7.99995124
0246.png,7.565660642,5.301543321,1,8.97E-08,0.999999988
0246.png,7.565660642,5.301543321,2,4.83E-08,1.999999483
0246.png,7.565660642,5.301543321,3,2.35E-08,2.999997545
0246.png,7.565660642,5.301543321,4,1.11E-08,3.999996702
0246.png,7.565660642,5.301543321,5,5.33E-09,4.999994244
0246.png,7.565660642,5.301543321,6,2.59E-09,5.999986355
0246.png,7.565660642,5.301543321,7,1.28E-09,6.999963248
0246.png,7.565660642,5.301543321,8,6.44E-10,7.999932068
0247.png,7.36844792,5.069840631,1,9.60E-08,0.999999835
0247.png,7.36844792,5.069840631,2,5.01E-08,1.999998281
0247.png,7.36844792,5.069840631,3,2.41E-08,2.99999869
0247.png,7.36844792,5.069840631,4,1.16E-08,3.999996459
0247.png,7.36844792,5.069840631,5,5.67E-09,4.999993024
0247.png,7.36844792,5.069840631,6,2.83E-09,5.999983916
0247.png,7.36844792,5.069840631,7,1.45E-09,6.999968607
0247.png,7.36844792,5.069840631,8,7.65E-10,7.999939389
0248.png,7.808933465,5.758707177,1,1.04E-07,0.999999757
0248.png,7.808933465,5.758707177,2,5.32E-08,1.999999599
0248.png,7.808933465,5.758707177,3,2.57E-08,2.99999817
0248.png,7.808933465,5.758707177,4,1.28E-08,3.999996317
0248.png,7.808933465,5.758707177,5,6.53E-09,4.999992995
0248.png,7.808933465,5.758707177,6,3.47E-09,5.999984959
0248.png,7.808933465,5.758707177,7,1.92E-09,6.999971476
0248.png,7.808933465,5.758707177,8,1.15E-09,7.999927986
0249.png,7.437831065,5.757442285,1,9.01E-08,0.999999946
0249.png,7.437831065,5.757442285,2,4.79E-08,1.999998376
0249.png,7.437831065,5.757442285,3,2.32E-08,2.999996848
0249.png,7.437831065,5.757442285,4,1.10E-08,3.99999618
0249.png,7.437831065,5.757442285,5,5.26E-09,4.999991715
0249.png,7.437831065,5.757442285,6,2.53E-09,5.999987432
0249.png,7.437831065,5.757442285,7,1.23E-09,6.999968752
0249.png,7.437831065,5.757442285,8,6.13E-10,7.99993396
0250.png,7.351945367,4.635281937,1,9.63E-08,0.999999615
0250.png,7.351945367,4.635281937,2,4.96E-08,1.999999563
0250.png,7.351945367,4.635281937,3,2.38E-08,2.999998961
0250.png,7.351945367,4.635281937,4,1.14E-08,3.999997368
0250.png,7.351945367,4.635281937,5,5.55E-09,4.999990119
0250.png,7.351945367,4.635281937,6,2.74E-09,5.999982749
0250.png,7.351945367,4.635281937,7,1.37E-09,6.999969193
0250.png,7.351945367,4.635281937,8,6.99E-10,7.999931691
0251.png,7.142103159,3.876057076,1,1.16E-07,0.99999983
0251.png,7.142103159,3.876057076,2,5.58E-08,1.999999949
0251.png,7.142103159,3.876057076,3,2.68E-08,2.999998826
0251.png,7.142103159,3.876057076,4,1.37E-08,3.999996486
0251.png,7.142103159,3.876057076,5,7.36E-09,4.999990439
0251.png,7.142103159,3.876057076,6,4.11E-09,5.999985776
0251.png,7.142103159,3.876057076,7,2.40E-09,6.9999651
0251.png,7.142103159,3.876057076,8,1.54E-09,7.999934052
0252.png,7.049110574,4.294461504,1,1.02E-07,0.99999987
0252.png,7.049110574,4.294461504,2,5.07E-08,1.999999773
0252.png,7.049110574,4.294461504,3,2.43E-08,2.999999177
0252.png,7.049110574,4.294461504,4,1.18E-08,3.999996709
0252.png,7.049110574,4.294461504,5,5.83E-09,4.999990525
0252.png,7.049110574,4.294461504,6,2.93E-09,5.999984833
0252.png,7.049110574,4.294461504,7,1.50E-09,6.999965809
0252.png,7.049110574,4.294461504,8,7.93E-10,7.999937427
0253.png,7.196130952,3.515126101,1,8.79E-08,0.999999966
0253.png,7.196130952,3.515126101,2,4.73E-08,1.999999109
0253.png,7.196130952,3.515126101,3,2.30E-08,2.999999276
0253.png,7.196130952,3.515126101,4,1.09E-08,3.999995695
0253.png,7.196130952,3.515126101,5,5.15E-09,4.999991919
0253.png,7.196130952,3.515126101,6,2.47E-09,5.999982074
0253.png,7.196130952,3.515126101,7,1.19E-09,6.999968017
0253.png,7.196130952,3.515126101,8,5.84E-10,7.999938191
0254.png,7.328804556,5.626142325,1,8.19E-08,0.999999995
0254.png,7.328804556,5.626142325,2,4.56E-08,1.999999432
0254.png,7.328804556,5.626142325,3,2.23E-08,2.999998771
0254.png,7.328804556,5.626142325,4,1.05E-08,3.999996029
0254.png,7.328804556,5.626142325,5,4.91E-09,4.999992566
0254.png,7.328804556,5.626142325,6,2.31E-09,5.999983795
0254.png,7.328804556,5.626142325,7,1.09E-09,6.999964053
0254.png,7.328804556,5.626142325,8,5.19E-10,7.999921207
0255.png,7.43953698,4.746203087,1,8.99E-08,0.999999944
0255.png,7.43953698,4.746203087,2,4.85E-08,1.999999092
0255.png,7.43953698,4.746203087,3,2.35E-08,2.999997472
0255.png,7.43953698,4.746203087,4,1.12E-08,3.999996413
0255.png,7.43953698,4.746203087,5,5.39E-09,4.999987501
0255.png,7.43953698,4.746203087,6,2.63E-09,5.999985606
0255.png,7.43953698,4.746203087,7,1.30E-09,6.999961178
0255.png,7.43953698,4.746203087,8,6.60E-10,7.999947904
0256.png,6.076820686,4.507336406,1,1.44E-07,0.999999995
0256.png,6.076820686,4.507336406,2,7.14E-08,1.999999806
0256.png,6.076820686,4.507336406,3,3.68E-08,2.999999883
0256.png,6.076820686,4.507336406,4,2.18E-08,3.999996752
0256.png,6.076820686,4.507336406,5,1.49E-08,4.999992881
0256.png,6.076820686,4.507336406,6,1.14E-08,5.999983542
0256.png,6.076820686,4.507336406,7,9.66E-09,6.999967493
0256.png,6.076820686,4.507336406,8,9.04E-09,7.999934852
0257.png,7.568626416,5.55944592,1,9.72E-08,0.999999417
0257.png,7.568626416,5.55944592,2,5.08E-08,1.999999971
0257.png,7.568626416,5.55944592,3,2.44E-08,2.99999969
0257.png,7.568626416,5.55944592,4,1.18E-08,3.999996617
0257.png,7.568626416,5.55944592,5,5.83E-09,4.999993034
0257.png,7.568626416,5.55944592,6,2.94E-09,5.999984887
0257.png,7.568626416,5.55944592,7,1.52E-09,6.999974268
0257.png,7.568626416,5.55944592,8,8.16E-10,7.999924817
0258.png,7.392890774,4.970483071,1,1.04E-07,0.999999994
0258.png,7.392890774,4.970483071,2,5.23E-08,1.999998253
0258.png,7.392890774,4.970483071,3,2.52E-08,2.999997555
0258.png,7.392890774,4.970483071,4,1.24E-08,3.99999568
0258.png,7.392890774,4.970483071,5,6.27E-09,4.999991756
0258.png,7.392890774,4.970483071,6,3.25E-09,5.999986454
0258.png,7.392890774,4.970483071,7,1.73E-09,6.999961758
0258.png,7.392890774,4.970483071,8,9.76E-10,7.999942608
0259.png,7.770177458,5.178924477,1,1.09E-07,0.999999731
0259.png,7.770177458,5.178924477,2,5.52E-08,1.999999127
0259.png,7.770177458,5.178924477,3,2.65E-08,2.999998634
0259.png,7.770177458,5.178924477,4,1.30E-08,3.999995266
0259.png,7.770177458,5.178924477,5,6.63E-09,4.999987392
0259.png,7.770177458,5.178924477,6,3.48E-09,5.999985544
0259.png,7.770177458,5.178924477,7,1.88E-09,6.999972565
0259.png,7.770177458,5.178924477,8,1.08E-09,7.999921836
0260.png,6.822347948,5.075890962,1,8.05E-08,0.999999945
0260.png,6.822347948,5.075890962,2,4.52E-08,1.999999183
0260.png,6.822347948,5.075890962,3,2.21E-08,2.999997971
0260.png,6.822347948,5.075890962,4,1.04E-08,3.999995744
