image_filename,image_entropy,image_delentropy,holo_bit_depth,NMSE,holo_entropy
0013.png,4.461537247672967,2.7635480902161573,2,5.026552220117581e-08,1.9999999667207418
0013.png,4.461537247672967,2.7635480902161573,3,2.3296446411308448e-08,2.999997030682485
0013.png,4.461537247672967,2.7635480902161573,4,1.1409775543941795e-08,3.999995332281383
0013.png,4.461537247672967,2.7635480902161573,5,5.738377569833143e-09,4.999992627193109
0013.png,4.461537247672967,2.7635480902161573,6,2.9101226734136313e-09,5.999986988893532
0013.png,4.461537247672967,2.7635480902161573,7,1.4986087988462103e-09,6.999955956402414
0013.png,4.461537247672967,2.7635480902161573,8,7.915686177547487e-10,7.9999331447370645
0014.png,7.636798635433995,5.942032510926201,1,8.945432593073493e-08,0.9999997735208386
0014.png,7.636798635433995,5.942032510926201,2,4.8179237206873137e-08,1.999997756520732
0014.png,7.636798635433995,5.942032510926201,3,2.3380281949502988e-08,2.999998393700567
0014.png,7.636798635433995,5.942032510926201,4,1.1136095363275403e-08,3.999996240290474
0014.png,7.636798635433995,5.942032510926201,5,5.3424090371764825e-09,4.999992142774555
0014.png,7.636798635433995,5.942032510926201,6,2.590076275253832e-09,5.9999850994234585
0014.png,7.636798635433995,5.942032510926201,7,1.2709575483831607e-09,6.999969694855213
0014.png,7.636798635433995,5.942032510926201,8,6.414126057825751e-10,7.999930796405641
0015.png,7.377180076196691,5.599868551813224,1,9.430593837445943e-08,0.9999999680691264
0015.png,7.377180076196691,5.599868551813224,2,4.906902204585629e-08,1.9999993635168134
0015.png,7.377180076196691,5.599868551813224,3,2.3593591369896914e-08,2.999998842332823
0015.png,7.377180076196691,5.599868551813224,4,1.1277602552684747e-08,3.9999961049099975
0015.png,7.377180076196691,5.599868551813224,5,5.4367847080860794e-09,4.99999003642705
0015.png,7.377180076196691,5.599868551813224,6,2.6583313280552547e-09,5.999980987813357
0015.png,7.377180076196691,5.599868551813224,7,1.3123607385341814e-09,6.999969706092829
0015.png,7.377180076196691,5.599868551813224,8,6.600362578564407e-10,7.999934608209222
0016.png,7.58144650822665,5.547689578735366,1,9.430287116621125e-08,0.9999999975867363
0016.png,7.58144650822665,5.547689578735366,2,5.0205217537118916e-08,1.9999985921095493
0016.png,7.58144650822665,5.547689578735366,3,2.4427110494169566e-08,2.9999970361319113
0016.png,7.58144650822665,5.547689578735366,4,1.1797312952358933e-08,3.9999948573680433
0016.png,7.58144650822665,5.547689578735366,5,5.795294726459153e-09,4.999987541136291
0016.png,7.58144650822665,5.547689578735366,6,2.9188035327042483e-09,5.9999798806566025
0016.png,7.58144650822665,5.547689578735366,7,1.5073570475739168e-09,6.99996086473354
0016.png,7.58144650822665,5.547689578735366,8,8.109638875336961e-10,7.99993128697286
0017.png,7.598104733318951,5.469066614467197,1,1.0067872428138309e-07,0.999999591373695
0017.png,7.598104733318951,5.469066614467197,2,5.21100696928394e-08,1.9999975089834814
0017.png,7.598104733318951,5.469066614467197,3,2.5141500779494322e-08,2.9999983111476687
0017.png,7.598104733318951,5.469066614467197,4,1.2312678530800584e-08,3.999997373700571
0017.png,7.598104733318951,5.469066614467197,5,6.211578810531822e-09,4.999992795224312
0017.png,7.598104733318951,5.469066614467197,6,3.22486337553521e-09,5.999986489557078
0017.png,7.598104733318951,5.469066614467197,7,1.7312322982681286e-09,6.999973711011672
0017.png,7.598104733318951,5.469066614467197,8,9.912614342661827e-10,7.999934853791529
0018.png,7.562275968216046,4.934414506294654,1,1.1050279884225464e-07,0.999999242392691
0018.png,7.562275968216046,4.934414506294654,2,5.579436732299519e-08,1.9999987927809293
0018.png,7.562275968216046,4.934414506294654,3,2.7130712845529736e-08,2.9999965675994473
0018.png,7.562275968216046,4.934414506294654,4,1.3819449978471401e-08,3.9999963231191775
0018.png,7.562275968216046,4.934414506294654,5,7.35456071303988e-09,4.999992207426805
0018.png,7.562275968216046,4.934414506294654,6,4.1014651772770905e-09,5.999982153416628
0018.png,7.562275968216046,4.934414506294654,7,2.4127096173034967e-09,6.999966593552259
0018.png,7.562275968216046,4.934414506294654,8,1.5626410576624451e-09,7.999936624466015
0019.png,7.164731107581534,5.973225659021207,1,8.857267669297482e-08,0.9999998692585043
0019.png,7.164731107581534,5.973225659021207,2,4.607715852774049e-08,1.999997901640213
0019.png,7.164731107581534,5.973225659021207,3,2.2368376146175576e-08,2.9999979841716393
0019.png,7.164731107581534,5.973225659021207,4,1.0976748162148978e-08,3.999996686655374
0019.png,7.164731107581534,5.973225659021207,5,5.507830254299777e-09,4.999991806433649
0019.png,7.164731107581534,5.973225659021207,6,2.845121449015732e-09,5.9999872243936005
0019.png,7.164731107581534,5.973225659021207,7,1.509539839304346e-09,6.999974501712767
0019.png,7.164731107581534,5.973225659021207,8,8.46570861954217e-10,7.999938054263423
0020.png,6.988901654271216,4.678624773422479,1,1.0028802205294282e-07,0.9999998529781773
0020.png,6.988901654271216,4.678624773422479,2,5.001448848835116e-08,1.9999990563557577
0020.png,6.988901654271216,4.678624773422479,3,2.378528596093442e-08,2.9999985956705
0020.png,6.988901654271216,4.678624773422479,4,1.1590181284598305e-08,3.999996897236853
0020.png,6.988901654271216,4.678624773422479,5,5.762536388060542e-09,4.99999393663154
0020.png,6.988901654271216,4.678624773422479,6,2.9210389542907796e-09,5.999982030028764
0020.png,6.988901654271216,4.678624773422479,7,1.5005591653372032e-09,6.999949505588215
0020.png,6.988901654271216,4.678624773422479,8,8.012141126263201e-10,7.999944754933512
0021.png,7.615286301545972,4.939734699421135,1,1.6636474044081482e-07,0.9999997661746998
0021.png,7.615286301545972,4.939734699421135,2,8.818275051238616e-08,1.999999492027877
0021.png,7.615286301545972,4.939734699421135,3,4.2794353222842407e-08,2.999994298386731
0021.png,7.615286301545972,4.939734699421135,4,2.0599540595833258e-08,3.9999909947250214
0021.png,7.615286301545972,4.939734699421135,5,1.0072841903518839e-08,4.999984122063964
0021.png,7.615286301545972,4.939734699421135,6,5.051965597456659e-09,5.999967775003652
0021.png,7.615286301545972,4.939734699421135,7,2.570180505308804e-09,6.999934113866823
0021.png,7.615286301545972,4.939734699421135,8,1.3734705437943914e-09,7.999896554871083
0022.png,7.711241725813734,6.246211156990329,1,1.2725246080195852e-07,0.9999995666035708
0022.png,7.711241725813734,6.246211156990329,2,6.796878096806914e-08,1.9999980012507335
0022.png,7.711241725813734,6.246211156990329,3,3.292313250296783e-08,2.999994133571341
0022.png,7.711241725813734,6.246211156990329,4,1.5576641107387653e-08,3.9999903452453465
0022.png,7.711241725813734,6.246211156990329,5,7.467528898581782e-09,4.99998353172984
0022.png,7.711241725813734,6.246211156990329,6,3.6088926638726204e-09,5.9999708269992995
0022.png,7.711241725813734,6.246211156990329,7,1.7557581598322678e-09,6.999955451026887
0022.png,7.711241725813734,6.246211156990329,8,8.714015069595983e-10,7.999914502919677
0023.png,7.052983876408851,3.6769108849374343,1,8.51518258954926e-08,0.9999999800528665
0023.png,7.052983876408851,3.6769108849374343,2,4.6836008003560946e-08,1.9999985208433415
0023.png,7.052983876408851,3.6769108849374343,3,2.2935797542944806e-08,2.9999978810397527
0023.png,7.052983876408851,3.6769108849374343,4,1.0815887144788984e-08,3.9999947067042143
0023.png,7.052983876408851,3.6769108849374343,5,5.129182511767764e-09,4.999990075303149
0023.png,7.052983876408851,3.6769108849374343,6,2.458068277923739e-09,5.999976724805179
0023.png,7.052983876408851,3.6769108849374343,7,1.182941978434958e-09,6.999964644492236
0023.png,7.052983876408851,3.6769108849374343,8,5.852560016852403e-10,7.999945429229413
0024.png,7.49909002180398,5.301563516647098,1,1.2485748985405084e-07,0.9999999667388147
0024.png,7.49909002180398,5.301563516647098,2,6.041030672724094e-08,1.9999999403429076
0024.png,7.49909002180398,5.301563516647098,3,2.970773293122631e-08,2.999999550634523
0024.png,7.49909002180398,5.301563516647098,4,1.58508317322733e-08,3.9999969962297515
0024.png,7.49909002180398,5.301563516647098,5,9.070591425999881e-09,4.999989734241786
0024.png,7.49909002180398,5.301563516647098,6,5.594677618748335e-09,5.999983941910969
0024.png,7.49909002180398,5.301563516647098,7,3.748379975125096e-09,6.999963061625807
0024.png,7.49909002180398,5.301563516647098,8,2.889039475480001e-09,7.999929398027269
0025.png,7.058463999734887,5.478912839225574,1,1.0744296162183608e-07,0.9999995582085304
0025.png,7.058463999734887,5.478912839225574,2,5.6603988407603555e-08,1.9999996731850416
0025.png,7.058463999734887,5.478912839225574,3,2.7302152536322314e-08,2.9999975034113193
0025.png,7.058463999734887,5.478912839225574,4,1.2897430171564344e-08,3.9999943923856094
0025.png,7.058463999734887,5.478912839225574,5,6.122225701956023e-09,4.999991197987128
0025.png,7.058463999734887,5.478912839225574,6,2.9198642509887646e-09,5.999971787637386
0025.png,7.058463999734887,5.478912839225574,7,1.4012151215486172e-09,6.999959061462263
0025.png,7.058463999734887,5.478912839225574,8,6.832338655597054e-10,7.999923855639633
0026.png,7.844551881162305,6.741654841334712,1,8.631000962904108e-08,0.9999999508403945
0026.png,7.844551881162305,6.741654841334712,2,4.48079605335788e-08,1.9999988554799142
0026.png,7.844551881162305,6.741654841334712,3,2.165726951299891e-08,2.9999993636592746
0026.png,7.844551881162305,6.741654841334712,4,1.0530803722928223e-08,3.999996250822794
0026.png,7.844551881162305,6.741654841334712,5,5.2141869730766645e-09,4.999992396474612
0026.png,7.844551881162305,6.741654841334712,6,2.647078334963886e-09,5.99998452182027
0026.png,7.844551881162305,6.741654841334712,7,1.3777353882372783e-09,6.9999710801449
0026.png,7.844551881162305,6.741654841334712,8,7.587833583593333e-10,7.99994469584418
0027.png,7.503947699450769,4.6082848406337735,1,7.93544648287676e-08,0.9999999963054701
0027.png,7.503947699450769,4.6082848406337735,2,4.213895957961601e-08,1.9999993179003417
0027.png,7.503947699450769,4.6082848406337735,3,2.0382403938741025e-08,2.9999969402464077
0027.png,7.503947699450769,4.6082848406337735,4,9.69855327173456e-09,3.9999958528000383
0027.png,7.503947699450769,4.6082848406337735,5,4.630920230378523e-09,4.999986646282763
0027.png,7.503947699450769,4.6082848406337735,6,2.239775317238961e-09,5.999983533730126
0027.png,7.503947699450769,4.6082848406337735,7,1.0930809121199037e-09,6.999974672983489
0027.png,7.503947699450769,4.6082848406337735,8,5.464424657484178e-10,7.999947053431327
0028.png,7.734494091092321,4.9006092085468405,1,6.391591519852971e-08,0.9999999862032063
0028.png,7.734494091092321,4.9006092085468405,2,3.3893832149219305e-08,1.9999986805352397
0028.png,7.734494091092321,4.9006092085468405,3,1.6433674701755116e-08,2.999997935124
0028.png,7.734494091092321,4.9006092085468405,4,7.901309038808858e-09,3.999997573157997
0028.png,7.734494091092321,4.9006092085468405,5,3.86136786683646e-09,4.9999920381305545
0028.png,7.734494091092321,4.9006092085468405,6,1.9277634287463298e-09,5.9999903167215205
0028.png,7.734494091092321,4.9006092085468405,7,9.783257102288674e-10,6.999974092638249
0028.png,7.734494091092321,4.9006092085468405,8,5.178741352945919e-10,7.999953835393504
0029.png,7.605116318262567,6.8094978333298535,1,1.2043297011298618e-07,0.999999995270003
0029.png,7.605116318262567,6.8094978333298535,2,5.845821849248333e-08,1.9999991996197528
0029.png,7.605116318262567,6.8094978333298535,3,2.8597412141791297e-08,2.9999990840658692
0029.png,7.605116318262567,6.8094978333298535,4,1.503939230536485e-08,3.9999976598843783
0029.png,7.605116318262567,6.8094978333298535,5,8.322032041913919e-09,4.999990142547394
0029.png,7.605116318262567,6.8094978333298535,6,4.867372790173362e-09,5.999983744466107
0029.png,7.605116318262567,6.8094978333298535,7,3.046401527650433e-09,6.9999680370855115
0029.png,7.605116318262567,6.8094978333298535,8,2.148174716840898e-09,7.999930466872653
0030.png,7.660983815476151,5.567154804529663,1,9.986122925668839e-08,0.9999999207668547
0030.png,7.660983815476151,5.567154804529663,2,5.220288867454519e-08,1.9999990568566794
0030.png,7.660983815476151,5.567154804529663,3,2.5038393867957548e-08,2.999996459683215
0030.png,7.660983815476151,5.567154804529663,4,1.1902177884979646e-08,3.9999935771898087
0030.png,7.660983815476151,5.567154804529663,5,5.712565461914306e-09,4.999992544102054
0030.png,7.660983815476151,5.567154804529663,6,2.783349565467171e-09,5.999980122936363
0030.png,7.660983815476151,5.567154804529663,7,1.3691053407844594e-09,6.9999641654050135
0030.png,7.660983815476151,5.567154804529663,8,6.901714128896956e-10,7.999930472923708
0031.png,7.686550846419673,5.733537391185218,1,9.739378983074337e-08,0.999999888000048
0031.png,7.686550846419673,5.733537391185218,2,5.03689078381187e-08,1.999999173334607
0031.png,7.686550846419673,5.733537391185218,3,2.4294196563365867e-08,2.999997940487431
0031.png,7.686550846419673,5.733537391185218,4,1.1743985911527336e-08,3.9999947905862108
0031.png,7.686550846419673,5.733537391185218,5,5.768327048836554e-09,4.999992236586566
0031.png,7.686550846419673,5.733537391185218,6,2.8990436327814058e-09,5.999987878429638
0031.png,7.686550846419673,5.733537391185218,7,1.4807389826489347e-09,6.999963846730867
0031.png,7.686550846419673,5.733537391185218,8,7.862973959121173e-10,7.999938926713378
0032.png,7.51601603142161,4.571494281467958,1,8.731126003315013e-08,0.9999998696294534
0032.png,7.51601603142161,4.571494281467958,2,4.7309835220300314e-08,1.9999991724018613
0032.png,7.51601603142161,4.571494281467958,3,2.295603107193903e-08,2.9999981931325777
0032.png,7.51601603142161,4.571494281467958,4,1.082531576087402e-08,3.9999956798374545
0032.png,7.51601603142161,4.571494281467958,5,5.1283473007379365e-09,4.999992012434409
0032.png,7.51601603142161,4.571494281467958,6,2.4549377427025232e-09,5.999987325896656
0032.png,7.51601603142161,4.571494281467958,7,1.179511263368076e-09,6.999964585120771
0032.png,7.51601603142161,4.571494281467958,8,5.779839548266748e-10,7.99993858834796
0033.png,7.72621058800705,4.6203466023270074,1,1.1521563744864225e-07,0.9999999954374232
0033.png,7.72621058800705,4.6203466023270074,2,5.68796332239781e-08,1.9999998355593687
0033.png,7.72621058800705,4.6203466023270074,3,2.7601725378781044e-08,2.999998758015101
0033.png,7.72621058800705,4.6203466023270074,4,1.4166222774074673e-08,3.9999973810747447
0033.png,7.72621058800705,4.6203466023270074,5,7.633521648437024e-09,4.999992901513476
0033.png,7.72621058800705,4.6203466023270074,6,4.334969125876504e-09,5.999983141893677
0033.png,7.72621058800705,4.6203466023270074,7,2.613411160911722e-09,6.999962016874733
0033.png,7.72621058800705,4.6203466023270074,8,1.747350292752992e-09,7.999928565357897
0034.png,7.874448732790102,6.14782086969934,1,1.0690761264058742e-07,0.9999999184675046
0034.png,7.874448732790102,6.14782086969934,2,5.402221612302406e-08,1.9999992478092858
0034.png,7.874448732790102,6.14782086969934,3,2.6194847109776272e-08,2.999998545669222
0034.png,7.874448732790102,6.14782086969934,4,1.3097673329536439e-08,3.9999975668331555
0034.png,7.874448732790102,6.14782086969934,5,6.754715273148181e-09,4.9999907772099235
0034.png,7.874448732790102,6.14782086969934,6,3.6080364326139295e-09,5.999982639151756
0034.png,7.874448732790102,6.14782086969934,7,2.005474582480067e-09,6.999962151907398
0034.png,7.874448732790102,6.14782086969934,8,1.1987135393075189e-09,7.999939609065247
0035.png,7.617526166194265,5.634817446995185,1,9.323564136723555e-08,0.9999998813273733
0035.png,7.617526166194265,5.634817446995185,2,4.970511900340844e-08,1.9999994793478515
0035.png,7.617526166194265,5.634817446995185,3,2.4106387940784806e-08,2.9999987398813444
0035.png,7.617526166194265,5.634817446995185,4,1.1593193826481103e-08,3.9999972881838817
0035.png,7.617526166194265,5.634817446995185,5,5.67370567340231e-09,4.99999254559053
0035.png,7.617526166194265,5.634817446995185,6,2.8213854734413536e-09,5.9999873483423345
0035.png,7.617526166194265,5.634817446995185,7,1.4321936089716788e-09,6.9999694496387
0035.png,7.617526166194265,5.634817446995185,8,7.588065528786015e-10,7.99993552284435
0036.png,6.030357681710594,3.844756375436418,1,6.822675305224422e-08,0.9999997490970682
0036.png,6.030357681710594,3.844756375436418,2,3.9047702296951346e-08,1.999999090879765
0036.png,6.030357681710594,3.844756375436418,3,1.9239641713246105e-08,2.9999982033199175
0036.png,6.030357681710594,3.844756375436418,4,9.020635183922108e-09,3.999995167874594
0036.png,6.030357681710594,3.844756375436418,5,4.196587103250817e-09,4.999993259439068
0036.png,6.030357681710594,3.844756375436418,6,1.958827549254954e-09,5.999987163433368
0036.png,6.030357681710594,3.844756375436418,7,9.169504071178652e-10,6.999970866263202
0036.png,6.030357681710594,3.844756375436418,8,4.3630971107255616e-10,7.999942696987694
0037.png,6.651841024173132,4.554346508044583,1,1.3849414014150869e-07,0.9999999827315894
0037.png,6.651841024173132,4.554346508044583,2,6.422493998538126e-08,1.9999993639288125
0037.png,6.651841024173132,4.554346508044583,3,3.1889740101038894e-08,2.9999985053151477
0037.png,6.651841024173132,4.554346508044583,4,1.7810254044883426e-08,3.999997143236686
0037.png,6.651841024173132,4.554346508044583,5,1.0774131777098578e-08,4.99999438821288
0037.png,6.651841024173132,4.554346508044583,6,7.081763052220922e-09,5.999984545638987
0037.png,6.651841024173132,4.554346508044583,7,5.075561942654567e-09,6.999958311481351
0037.png,6.651841024173132,4.554346508044583,8,4.189632497394771e-09,7.999936872705469
0038.png,7.4498286089564285,5.590669031866822,1,1.1019227750802672e-07,0.9999996489106066
0038.png,7.4498286089564285,5.590669031866822,2,5.6933981712421534e-08,1.9999989818983477
0038.png,7.4498286089564285,5.590669031866822,3,2.7414685107219667e-08,2.9999983020648022
0038.png,7.4498286089564285,5.590669031866822,4,1.3373235100626583e-08,3.9999963258952747
0038.png,7.4498286089564285,5.590669031866822,5,6.650200820691387e-09,4.999988082690394
0038.png,7.4498286089564285,5.590669031866822,6,3.373599617677621e-09,5.999981229591747
0038.png,7.4498286089564285,5.590669031866822,7,1.7565436482994934e-09,6.999957441872523
0038.png,7.4498286089564285,5.590669031866822,8,9.559256964763358e-10,7.999925137731918
0039.png,7.622134146958021,5.259795540339061,1,9.632966696027316e-08,0.9999999611460758
0039.png,7.622134146958021,5.259795540339061,2,4.990453376715274e-08,1.9999980598898355
0039.png,7.622134146958021,5.259795540339061,3,2.3990913657936605e-08,2.9999973644133338
0039.png,7.622134146958021,5.259795540339061,4,1.1525970067843194e-08,3.999992995077876
0039.png,7.622134146958021,5.259795540339061,5,5.63179245637292e-09,4.9999890825405835
0039.png,7.622134146958021,5.259795540339061,6,2.7975612323585896e-09,5.999976102482541
0039.png,7.622134146958021,5.259795540339061,7,1.4075921154518235e-09,6.99996590496907
0039.png,7.622134146958021,5.259795540339061,8,7.33004373859142e-10,7.9999388933248765
0040.png,6.765222831429496,4.1247915170185045,1,7.778581103119811e-08,0.999999664688661
0040.png,6.765222831429496,4.1247915170185045,2,4.425686990591928e-08,1.9999996976198222
0040.png,6.765222831429496,4.1247915170185045,3,2.1759179639835325e-08,2.9999986092808912
0040.png,6.765222831429496,4.1247915170185045,4,1.0172563593204646e-08,3.999997564156124
0040.png,6.765222831429496,4.1247915170185045,5,4.7220812413631155e-09,4.999989028342801
0040.png,6.765222831429496,4.1247915170185045,6,2.1948182928962853e-09,5.999981850079711
0040.png,6.765222831429496,4.1247915170185045,7,1.0233509775396729e-09,6.999971049416471
0040.png,6.765222831429496,4.1247915170185045,8,4.821731847372946e-10,7.999926794178825
0041.png,7.744326771484931,5.310428723176395,1,9.67709162962734e-08,0.9999998980396029
